ID,SONG,ALBUM,CHUNK_ID,CHUNK
2214,dorothea,evermore,3,"And if you're ever tired of bein' known for who you know
You know that you'll always know me
Dorothea, uh-uh
Dorothea, ah-ah"
2215,dorothea,evermore,4,"Ooh
You're a queen sellin' dreams, sellin' makeup and magazines
Ooh
From you, I'd buy anything"
2216,dorothea,evermore,5,"Hey, Dorothea, do you ever stop and think about me?
When it was calmer, skippin' the prom
Just to piss off your mom and her pageant schemes
And damn, Dorothea, they all wanna be ya"
2217,dorothea,evermore,6,"But are you still the same soul I met under the bleachers? Well
Ooh
I guess I'll never know
Ooh"
2218,dorothea,evermore,7,"And you'll go on with the show
But it's never too late to come back to my side
The stars in your eyes shined brighter in Tupelo
And if you're ever tired of bein' known for who you know"
2219,dorothea,evermore,8,"You know, you'll always know me
Dorothea, uh-uh
Dorothea, ah-ah
Ooh, ooh"
2220,dorothea,evermore,9,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Ooh, ooh
Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh
Dorothea (Ah-ah-ah)"
2221,dorothea,evermore,10,"Ah-ah
Ooh"
2222,coney island,evermore,0,"Break my soul in two looking for you
But you're right here
If I can't relate to you anymore
Then who am I related to?"
2223,coney island,evermore,1,"And if this is the long haul
How'd we get here so soon?
Did I close my fist around something delicate?
Did I shatter you?"
2224,coney island,evermore,2,"And I'm sitting on a bench in Coney Island
Wondering, where did my baby go?
The fast times, the bright lights, the merry go
Sorry for not making you my centerfold"
2225,coney island,evermore,3,"Over and over
Lost again with no surprises
Disappointments, close your eyes
And it gets colder and colder"
2226,coney island,evermore,4,"When the sun goes down
The question pounds my head
What's a lifetime of achievement
If I pushed you to the edge"
2227,coney island,evermore,5,"But you were too polite to leave me?
And do you miss the rogue
Who coaxed you into paradise and left you there?
Will you forgive my soul"
2228,coney island,evermore,6,"When you're too wise to trust me and too old to care?
'Cause we were like the mall before the internet
It was the one place to be
The mischief, the gift-wrapped suburban dreams"
2229,coney island,evermore,7,"Sorry for not winning you an arcade ring
Over and over
Lost again with no surprises
Disappointments, close your eyes"
2230,coney island,evermore,8,"And it gets colder and colder
When the sun goes down
Were you waiting at our old spot
In the tree line by the gold clock"
2231,coney island,evermore,9,"Did I leave you hanging every single day?
Were you standing in the hallway
With a big cake, happy birthday
Did I paint your bluest skies the darkest grey?"
2232,coney island,evermore,10,"A universe away
And when I got into the accident
The sight that flashed before me was your face
But when I walked up to the podium"
2233,coney island,evermore,11,"I think that I forgot to say your name
I'm on a bench in Coney Island
Wondering, where did my baby go?
The fast times, the bright lights, the merry go"
2234,coney island,evermore,12,"Sorry for not making you my centerfold
Over and over
Lost again with no surprises
Disappointments, close your eyes"
2235,coney island,evermore,13,"And it gets colder and colder
When the sun goes down
When the sun goes down
The sight that flashed before me was your face"
2236,coney island,evermore,14,"When the sun goes down
But I think that I forgot to say your name
Over and over
Sorry for not making you my, making you my"
2237,coney island,evermore,15,Making you my centerfold
2238,ivy,evermore,0,"How's one to know?
I'd meet you where the spirit meets the bones
In a faith-forgotten land
In from the snow"
2239,ivy,evermore,1,"Your touch brought forth an incandescent glow
Tarnished but so grand
And the old widow goes to the stone every day
But I don't, I just sit here and wait"
2240,ivy,evermore,2,"Grieving for the living
Oh, goddamn
My pain fits in the palm of your freezing hand
Taking mine, but it's been promised to another"
2241,ivy,evermore,3,"Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered in you"
2242,ivy,evermore,4,"I wish to know
The fatal flaw that makes you long to be
Magnificently cursed
He's in the room"
2243,ivy,evermore,5,"Your opal eyes are all I wish to see
He wants what's only yours
Oh, goddamn
My pain fits in the palm of your freezing hand"
2244,ivy,evermore,6,"Taking mine, but it's been promised to another
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows"
2245,ivy,evermore,7,"And now I'm covered
Clover blooms in the fields
Spring breaks loose, the time is near
What would he do if he found us out?"
2246,ivy,evermore,8,"Crescent moon, coast is clear
Spring breaks loose, but so does fear
He's gonna burn this house to the ground
How's one to know?"
2247,ivy,evermore,9,"I'd live and die for moments that we stole
On begged and borrowed time
So tell me to run
Or dare to sit and watch what we'll become"
2248,ivy,evermore,10,"And drink my husband's wine
Oh, goddamn
My pain fits in the palm of your freezing hand
Taking mine, but it's been promised to another"
2249,ivy,evermore,11,"Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered in you"
2250,ivy,evermore,12,"And I'm covered in you
So yeah, it's a fire
It's a goddamn blaze in the dark
And you started it"
2251,ivy,evermore,13,"You started it
So yeah, it's a war
It's the goddamn fight of my life
And you started it"
2252,ivy,evermore,14,"You started it
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows"
2253,ivy,evermore,15,"And now I'm covered
In you, in you
Now I'm covered in you
In you"
2254,cowboy like me,evermore,0,"And the tennis court was covered up
With some tent-like thing
And you asked me to dance
But I said, ""Dancin' is a dangerous game"""
2255,cowboy like me,evermore,1,"Oh, I thought
This is gonna be one of those things
Now I know
I'm never gonna love again"
2256,cowboy like me,evermore,2,"I've got some tricks up my sleeve
Takes one to know one
You're a cowboy like me
Never wanted love"
2257,cowboy like me,evermore,3,"Just a fancy car
Now I'm waiting by the phone
Like I'm sitting in an airport bar
You had some tricks up your sleeve"
2258,cowboy like me,evermore,4,"Takes one to know one
You're a cowboy like me
Perched in the dark
Tellin' all the rich folks anything they wanna hear"
2259,cowboy like me,evermore,5,"Like it could be love
I could be the way forward
Only if they pay for it
You're a bandit like me"
2260,cowboy like me,evermore,6,"Eyes full of stars
Hustling for the good life, never thought I'd meet you here
It could be love
We could be the way forward"
2261,cowboy like me,evermore,7,"And I know I'll pay for it
You're a cowboy like me
Perched in the dark
Tellin' all the rich folks anything they wanna hear"
2262,cowboy like me,evermore,8,"Like it could be love
I could be the way forward
Only if they pay for it
You're a bandit like me"
2263,cowboy like me,evermore,9,"Eyes full of stars
Hustlin' for the good life, never thought I'd meet you here
It could be love
We could be the way forward"
2264,cowboy like me,evermore,10,"And I know I'll pay for it
And the skeletons in both our closets
Plotted hard to fuck this up
And the old men that I've swindled"
2265,cowboy like me,evermore,11,"Really did believe I was the one
And the ladies lunchin' have their stories about
When you passed through town
Oh, but that was all before I locked it down"
2266,cowboy like me,evermore,12,"Now you hang from my lips
Like the Gardens of Babylon
With your boots beneath my bed
Forever is the sweetest con"
2267,cowboy like me,evermore,13,"I've had some tricks up my sleeve
Takes one to know one
You're a cowboy like me
And I'm never gonna love again"
2268,cowboy like me,evermore,14,"I'm never gonna love again
I'm never gonna love again"
2269,long story short,evermore,0,"Fatefully
I tried to pick my battles 'til the battle picked me
Misery
Like the war of words I shouted in my sleep"
2270,long story short,evermore,1,"And you passed right by
I was in the alley, surrounded on all sides
The knife cuts both ways
If the shoe fits, walk in it 'til your high heels break"
2271,long story short,evermore,2,"And I fell from the pedestal
Right down the rabbit hole
Long story short, it was a bad time
Pushed from the precipice"
2272,long story short,evermore,3,"Clung to the nearest lips
Long story short, it was the wrong guy
Now I'm all about you
I'm all about you, ah"
2273,long story short,evermore,4,"Yeah, yeah
I'm all about you, ah
Yeah, yeah
Actually"
2274,long story short,evermore,5,"I always felt I must look better in the rear view
Missing me
At the golden gates they once held the keys to
When I dropped my sword"
2275,long story short,evermore,6,"I threw it in the bushes and knocked on your door
And we live in peace
But if someone comes at us, this time, I'm ready
'Cause I fell from the pedestal"
2276,long story short,evermore,7,"Right down the rabbit hole
Long story short, it was a bad time
Pushed from the precipice
Clung to the nearest lips"
2277,long story short,evermore,8,"Long story short, it was the wrong guy
Now I'm all about you
I'm all about you, ah
Yeah, yeah"
2278,long story short,evermore,9,"I'm all about you
No more keepin' score
Now I just keep you warm (Keep you warm)
No more tug of war"
2279,long story short,evermore,10,"Now I just know there's more (Know there's more)
No more keepin' score
Now I just keep you warm (Keep you warm)
And my waves meet your shore"
2280,long story short,evermore,11,"Ever and evermore
Past me
I wanna tell you not to get lost in these petty things
Your nemeses"
2281,long story short,evermore,12,"Will defeat themselves before you get the chance to swing
And he's passing by
Rare as the glimmer of a comet in the sky
And he feels like home"
2282,long story short,evermore,13,"If the shoe fits, walk in it everywhere you go
And I fell from the pedestal
Right down the rabbit hole
Long story short, it was a bad time"
2283,long story short,evermore,14,"Pushed from the precipice
Climbed right back up the cliff
Long story short, I survived
Now I'm all about you"
2284,long story short,evermore,15,"(And now) I'm all about you, ah
(And now) I'm all about you
(And now) I'm all about you, ah
Yeah, yeah"
2285,long story short,evermore,16,"I'm all about you
(And now) Yeah, yeah
I'm all about you
Long story short, it was a bad time"
2286,long story short,evermore,17,"Long story short, I survived"
2287,marjorie,evermore,0,"Never be so kind
You forget to be clever
Never be so clever
You forget to be kind"
2288,marjorie,evermore,1,"And if I didn't know better
I'd think you were talking to me now
If I didn't know better
I'd think you were still around"
2289,marjorie,evermore,2,"What died didn't stay dead
What died didn't stay dead
You're alive, you're alive in my head
What died didn't stay dead"
2290,marjorie,evermore,3,"What died didn't stay dead
You're alive, so alive
Never be so polite
You forget your power"
2291,marjorie,evermore,4,"Never wield such power
You forget to be polite
And if I didn't know better
I'd think you were listening to me now"
2292,marjorie,evermore,5,"If I didn't know better
I'd think you were still around
What died didn't stay dead
What died didn't stay dead"
2293,marjorie,evermore,6,"You're alive, you're alive in my head
What died didn't stay dead
What died didn't stay dead
You're alive, so alive"
2294,marjorie,evermore,7,"The autumn chill that wakes me up
You loved the amber skies so much
Long limbs and frozen swims
You'd always go past where our feet could touch"
2295,marjorie,evermore,8,"And I complained the whole way there
The car ride back and up the stairs
I should've asked you questions
I should've asked you how to be"
2296,marjorie,evermore,9,"Asked you to write it down for me
Should've kept every grocery store receipt
'Cause every scrap of you would be taken from me
Watched as you signed your name Marjorie"
2297,marjorie,evermore,10,"All your closets of backlogged dreams
And how you left them all to me
What died didn't stay dead
What died didn't stay dead"
2298,marjorie,evermore,11,"You're alive, you're alive in my head
What died didn't stay dead
What died didn't stay dead
You're alive, so alive"
2299,marjorie,evermore,12,"And if I didn't know better
I'd think you were singing to me now
If I didn't know better
I'd think you were still around"
2300,marjorie,evermore,13,"I know better
But I still feel you all around
I know better
But you're still around"
2301,closure,evermore,0,"It's been a long time
And seeing the shape of your name
Still spells out pain
It wasn't right"
2302,closure,evermore,1,"The way it all went down
Looks like you know that now
Yes, I got your letter
Yes, I'm doing better"
2303,closure,evermore,2,"It cut deep to know ya, right to the bone
Yes, I got your letter
Yes, I'm doing better
I know that it's over, I don't need your"
2304,closure,evermore,3,"Closure, your closure
Don't treat me like
Some situation that needs to be handled
I'm fine with my spite"
2305,closure,evermore,4,"And my tears and my beers and my candles
I can feel you smoothing me over
Yes, I got your letter
Yes, I'm doing better"
2306,closure,evermore,5,"It cut deep to know ya, right to the bone
Yes, I got your letter
Yes, I'm doing better
I know that it's over, I don't need your"
2307,closure,evermore,6,"Closure, your closure
Your closure, your closure
I know I'm just a wrinkle in your new life
Staying friends would iron it out so nice"
2308,closure,evermore,7,"Guilty, guilty, reaching out across the sea
That you put between you and me
But it's fake and it's oh-so unnecessary
Yes, I got your letter"
2309,closure,evermore,8,"Yes, I'm doing better
It cut deep to know ya, right to the bone
Yes, I got your letter
Yes, I'm doing better"
2310,closure,evermore,9,"I know that it's over, I don't need your
Closure, closure, your closure
Your closure"
2311,evermore,evermore,0,"Gray November
I've been down since July
Motion capture
Put me in a bad light"
2312,evermore,evermore,1,"I replay my footsteps on each stepping stone
Trying to find the one where I went wrong
Writing letters
Addressed to the fire"
2313,evermore,evermore,2,"And I was catchin' my breath
Starin' out an open window, catchin' my death
And I couldn't be sure
I had a feeling so peculiar"
2314,evermore,evermore,3,"That this pain would be for
Evermore
Hey, December
Guess I'm feeling unmoored"
2315,evermore,evermore,4,"Can't remember
What I used to fight for
I rewind the tape, but all it does is pause
On the very moment all was lost"
2316,evermore,evermore,5,"Sending signals
To be double-crossed
And I was catchin' my breath
Barefoot in the wildest winter, catchin' my death"
2317,evermore,evermore,6,"And I couldn't be sure
I had a feeling so peculiar
That this pain would be for
Evermore"
2318,evermore,evermore,7,"(Evermore)
Can't not think of all the cost
And the things that will be lost
Oh, can we just get a pause?"
2319,evermore,evermore,8,"To be certain we'll be tall again
Whether weather be the frost
Or the violence of the dog days
I'm on waves, out being tossed"
2320,evermore,evermore,9,"Is there a line that I could just go cross?
And when I was shipwrecked (Can't think of all the cost now)
I thought of you (All the things that will be lost now)
In the cracks of light (Can we just get a pause?)"
2321,evermore,evermore,10,"I dreamed of you (To be certain we'll be tall again)
(If you think of all the cost)
It was real enough (Whether weather be the frost)
To get me through (Or the violence of the dog days)"
2322,evermore,evermore,11,"(Or the violence of the dog days)
(Out on waves, being tossed)
(I'm on waves, out being tossed)
But I swear (Is there a line that we can just go cross?)"
2323,evermore,evermore,12,"You were there
And I was catchin' my breath
Floors of a cabin creakin' under my step
And I couldn't be sure"
2324,evermore,evermore,13,"I had a feeling so peculiar
This pain wouldn't be for
Evermore
Evermore (Evermore)"
2325,evermore,evermore,14,"Evermore (Evermore)
This pain wouldn't be for evermore
Evermore"
2326,right where you left me,evermore,0,"Friends break up, friends get married
Strangers get born, strangers get buried
Trends change, rumors fly through new skies
But I'm right where you left me"
2327,right where you left me,evermore,1,"Matches burn after the other
Pages turn and stick to each other
Wages earned and lessons learned
But I, I'm right where you left me"
2328,right where you left me,evermore,2,"Help, I'm still at the restaurant
Still sitting in a corner I haunt
Cross-legged in the dim light
They say, ""What a sad sight,"" I"
2329,right where you left me,evermore,3,"I swear you could hear a hair pin drop
Right when I felt the moment stop
Glass shattered on the white cloth
Everybody moved on, I, I stayed there"
2330,right where you left me,evermore,4,"Dust collected on my pinned-up hair
They expected me to find somewhere
Some perspective, but I sat and stared right where
You left me, you left me no, oh, you left me no"
2331,right where you left me,evermore,5,"You left me no choice but to stay here forever
You left me, you left me no, oh, you left me no
You left me no choice but to stay here forever
Did you ever hear about the girl who got frozen?"
2332,right where you left me,evermore,6,"Time went on for everybody else, she won't know it
She's still twenty-three inside her fantasy
How it was supposed to be
Did you hear about the girl who lives in delusion?"
2333,right where you left me,evermore,7,"Breakups happen every day, you don't have to lose it
She's still twenty-three inside her fantasy
And you're sitting in front of me
At the restaurant"
2334,right where you left me,evermore,8,"When I was still the one you want
Cross-legged in the dim light
Everything was just right, I
I could feel the mascara run"
2335,right where you left me,evermore,9,"You told me that you met someone
Glass shattered on the white cloth
Everybody moved on
Help, I'm still at the restaurant"
2336,right where you left me,evermore,10,"Still sitting in a corner I haunt
Cross-legged in the dim light
They say, ""What a sad sight,"" I, I stayed there
Dust collected on my pinned-up hair"
2337,right where you left me,evermore,11,"I'm sure that you got a wife out there
Kids and Christmas, but I'm unaware 'cause I'm right where
I cause no harm, mind my business
If our love died young, I can't bear witness, and it's been so long"
2338,right where you left me,evermore,12,"If you ever think you got it wrong, I'm right where
You left me, you left me no, oh, you left me no
You left me no choice but to stay here forever
You left me, you left me no, oh, you left me no"
2339,right where you left me,evermore,13,You left me no choice but to stay here forever
2340,it's time to go,evermore,0,"When the dinner is cold and the chatter gets old
You ask for the tab
Or that moment again, he's insisting that friends
Look at each other like that"
2341,it's time to go,evermore,1,"When the words of a sister come back in whispers
That prove she was not
In fact what she seemed, not a twin from your dreams
She's a crook who was caught"
2342,it's time to go,evermore,2,"That old familiar body ache
The snaps from the same little breaks in your soul
You know when it's time to go
Twenty years at your job, then the son of the boss"
2343,it's time to go,evermore,3,"Gets the spot that was yours
Or trying to stay for the kids, when keeping it how it is
Will only break their hearts worse
That old familiar body ache"
2344,it's time to go,evermore,4,"The snaps from the same little breaks in your soul
You know when it's time to go
Sometimes, givin' up is the strong thing
Sometimes, to run is the brave thing"
2345,it's time to go,evermore,5,"Sometimes, walkin' out is the one thing
That will find you the right thing
Sometimes, givin' up is the strong thing
Sometimes, to run is the brave thing"
2346,it's time to go,evermore,6,"Sometimes, walkin' out is the one thing
That will find you the right thing
Fifteen years, fifteen million tears
Begging 'til my knees bled"
2347,it's time to go,evermore,7,"I gave it my all, he gave me nothin' at all
Then wondered why I left
Now he sits on his throne in his palace of bones
Praying to his greed"
2348,it's time to go,evermore,8,"He's got my past frozen behind glass
But I've got me
That old familiar body ache
The snaps from the same little breaks in my soul"
2349,it's time to go,evermore,9,"I know when it's time to go
Sometimes, givin' up is the strong thing
Sometimes, to run is the brave thing
Sometimes, walkin' out is the one thing"
2350,it's time to go,evermore,10,"That will find you the right thing
Sometimes, givin' up is the strong thing
Sometimes, to run is the brave thing
Sometimes, walkin' out is the one thing"
2351,it's time to go,evermore,11,"That will find you the right thing
That will find you the right thing
And you know in your soul
And you know in your soul"
2352,it's time to go,evermore,12,"When it's time to go
And, well, you know, you know, you know, you know
When it's time to go
So then you go and then you go"
2353,it's time to go,evermore,13,You just go
2354,Lavender Haze,Midnights,0,"Meet me at midnight
Staring at the ceiling with you
Oh, you don't ever say too much
And you don't really read into"
2355,Lavender Haze,Midnights,1,"My melancholia
I been under scrutiny (Yeah, oh, yeah)
You handle it beautifully (Yeah, oh, yeah)
All this shit is new to me (Yeah, oh, yeah)"
2356,Lavender Haze,Midnights,2,"I feel
The lavender haze creeping up on me
Surreal
I'm damned if I do give a damn what people say"
2357,Lavender Haze,Midnights,3,"No deal
The 1950s shit they want from me
I just wanna stay in that lavender haze
All they keep asking me (All they keep asking me)"
2358,Lavender Haze,Midnights,4,"Is if I'm gonna be your bride
The only kinda girl they see (Only kinda girl they see)
Is a one-night or a wife
I find it dizzying (Yeah, oh, yeah)"
2359,Lavender Haze,Midnights,5,"They're bringing up my history (Yeah, oh, yeah)
But you weren't even listening (Yeah, oh, yeah)
I feel
The lavender haze creepin' up on me"
2360,Lavender Haze,Midnights,6,"Surreal
I'm damned if I do give a damn what people say
No deal
The 1950s shit they want from me"
2361,Lavender Haze,Midnights,7,"I just wanna stay in that lavender haze
That lavender haze
Talk your talk and go viral
I just need this love spiral"
2362,Lavender Haze,Midnights,8,"Get it off your chest
Get it off my desk (Get it off my desk)
Talk your talk and go viral
I just need this love spiral"
2363,Lavender Haze,Midnights,9,"Get it off your chest
Get it off my desk
I feel (I feel)
The lavender haze creeping up on me"
2364,Lavender Haze,Midnights,10,"Surreal
I'm damned if I do give a damn what people say
No deal (No deal)
The 1950s shit they want from me"
2365,Lavender Haze,Midnights,11,"I just wanna stay in that lavender haze
Get it off your chest
Get it off my desk
That lavender haze"
2366,Lavender Haze,Midnights,12,"I just wanna stay
I just wanna stay in that lavender haze"
2367,Maroon,Midnights,0,"When the morning came
We were cleaning incense off your vinyl shelf
'Cause we lost track of time again
Laughing with my feet in your lap"
2368,Maroon,Midnights,1,"Like you were my closest friend
""How'd we end up on the floor, anyway?"" you say
""Your roommate's cheap-ass screw-top rosé, that's how""
I see you every day now"
2369,Maroon,Midnights,2,"And I chose you
The one I was dancing with
In New York, no shoes
Looked up at the sky and it was"
2370,Maroon,Midnights,3,"The burgundy on my t-shirt
When you splashed your wine into me
And how the blood rushed into my cheeks
So scarlet, it was"
2371,Maroon,Midnights,4,"The mark they saw on my collarbone
The rust that grew between telephones
The lips I used to call home
So scarlet, it was maroon"
2372,Maroon,Midnights,5,"When the silence came
We were shaking, blind and hazy
How the hell did we lose sight of us again?
Sobbing with your head in your hands"
2373,Maroon,Midnights,6,"Ain't that the way shit always ends?
You were standing hollow-eyed in the hallway
Carnations you had thought were roses, that's us
I feel you, no matter what"
2374,Maroon,Midnights,7,"The rubies that I gave up
And I lost you
The one I was dancing with
In New York, no shoes"
2375,Maroon,Midnights,8,"Looked up at the sky and it was (Maroon)
The burgundy on my t-shirt
When you splashed your wine into me
And how the blood rushed into my cheeks"
2376,Maroon,Midnights,9,"So scarlet, it was (Maroon)
The mark they saw on my collarbone
The rust that grew between telephones
The lips I used to call home"
2377,Maroon,Midnights,10,"So scarlet, it was maroon
And I wake with your memory over me
That's a real fucking legacy, legacy (It was maroon)
And I wake with your memory over me"
2378,Maroon,Midnights,11,"That's a real fucking legacy to leave
The burgundy on my t-shirt
When you splashed your wine into me
And how the blood rushed into my cheeks"
2379,Maroon,Midnights,12,"So scarlet, it was maroon
The mark they saw on my collarbone
The rust that grew between telephones
The lips I used to call home"
2380,Maroon,Midnights,13,"So scarlet, it was maroon
It was maroon
It was maroon"
2381,Anti-Hero,Midnights,0,"I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift, all of the people
I've ghosted stand there in the room"
2382,Anti-Hero,Midnights,1,"I should not be left to my own devices
They come with prices and vices
I end up in crisis
(Tale as old as time)"
2383,Anti-Hero,Midnights,2,"I wake up screaming from dreaming
One day, I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)"
2384,Anti-Hero,Midnights,3,"It's me, hi
I'm the problem, it's me
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror"
2385,Anti-Hero,Midnights,4,"It must be exhausting always rooting for the anti-hero
Sometimes, I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city"
2386,Anti-Hero,Midnights,5,"Pierced through the heart, but never killed
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman?
(A tale as old as time)"
2387,Anti-Hero,Midnights,6,"I wake up screaming from dreaming
One day, I'll watch as you're leaving
And life will lose all its meaning
(For the last time)"
2388,Anti-Hero,Midnights,7,"It's me, hi
I'm the problem, it's me (I'm the problem, it's me)
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror"
2389,Anti-Hero,Midnights,8,"It must be exhausting always rooting for the anti-hero
I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out"
2390,Anti-Hero,Midnights,9,"""She's laughing up at us from Hell""
It's me, hi
I'm the problem, it's me
It's me, hi"
2391,Anti-Hero,Midnights,10,"I'm the problem, it's me
It's me, hi
Everybody agrees, everybody agrees
It's me, hi (Hi)"
2392,Anti-Hero,Midnights,11,"I'm the problem, it's me (I'm the problem, it's me)
At teatime (Teatime), everybody agrees (Everybody agrees)
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero"
2393,Snow On The Beach,Midnights,0,"One night, a few moons ago
I saw flecks of what could've been lights
But it might just have been you
Passing by unbeknownst to me"
2394,Snow On The Beach,Midnights,1,"Life is emotionally abusive
And time can't stop me quite like you did
And my flight was awful, thanks for asking
I'm unglued, thanks to you"
2395,Snow On The Beach,Midnights,2,"And it's like snow at the beach
Weird, but fuckin' beautiful
Flying in a dream
Stars by the pocketful"
2396,Snow On The Beach,Midnights,3,"You wanting me
Tonight feels impossible
But it's comin' down
No sound, it's all around"
2397,Snow On The Beach,Midnights,4,"Like snow on the beach
Like snow on the beach
Like snow on the beach
Like snow, ah"
2398,Snow On The Beach,Midnights,5,"This scene feels like what I once saw on a screen
I searched ""aurora borealis green""
I've never seen someone lit from within
Blurring out my periphery"
2399,Snow On The Beach,Midnights,6,"My smile is like I won a contest
And to hide that would be so dishonest
And it's fine to fake it 'til you make it
'Til you do, 'til it's true"
2400,Snow On The Beach,Midnights,7,"Now it's like snow at the beach
Weird, but fuckin' beautiful
Flying in a dream
Stars by the pocketful"
2401,Snow On The Beach,Midnights,8,"You wanting me
Tonight feels impossible
But it's comin' down
No sound, it's all around"
2402,Snow On The Beach,Midnights,9,"Like snow on the beach
Like snow on the beach
Like snow on the beach
Like snow, ah"
2403,Snow On The Beach,Midnights,10,"I (I) can't (Can't) speak, afraid to jinx it
I (I) don't (Don't) even dare to wish it
But your eyes are flying saucers from another planet
Now I'm all for you like Janet"
2404,Snow On The Beach,Midnights,11,"Can this be a real thing? Can it?
Are we falling like snow at the beach? (Snow at the beach)
Weird, but fuckin' beautiful
Flying in a dream (Flying in a dream)"
2405,Snow On The Beach,Midnights,12,"Stars by the pocketful
You wanting me (You wanting me)
Tonight feels impossible
But it's comin' down"
2406,Snow On The Beach,Midnights,13,"No sound, it's all around
Like snow on the beach (Snow on the beach)
Like snow on the beach (Flying in a dream)
Like snow on the beach (You wanting me)"
2407,Snow On The Beach,Midnights,14,"Like snow, ah
But it's comin' down
No sound, it's all around
Like snow on the beach"
2408,Snow On The Beach,Midnights,15,"(It's comin' down, it's comin' down)
(It's comin' down, it's comin' down)
Like snow on the beach
(It's comin' down, it's comin' down)"
2409,Snow On The Beach,Midnights,16,"(It's comin' down, it's comin' down)
(It's comin' down, it's comin' down)
(It's comin' down, it's comin' down)
(It's comin' down, it's comin' down)"
2410,Snow On The Beach,Midnights,17,"(It's comin' down, it's comin' down)"
2411,"You're On Your Own, Kid",Midnights,0,"Summer went away, still, the yearning stays
I play it cool with the best of them
I wait patiently, he's gonna notice me
It's okay, we're the best of friends"
2412,"You're On Your Own, Kid",Midnights,1,"Anyway
I hear it in your voice, you're smoking with your boys
I touch my phone as if it's your face
I didn't choose this town, I dream of getting out"
2413,"You're On Your Own, Kid",Midnights,2,"There's just one who could make me stay
All my days
From sprinkler splashes to fireplace ashes
I waited ages to see you there"
2414,"You're On Your Own, Kid",Midnights,3,"I search the party of better bodies
Just to learn that you never cared
You're on your own, kid
You always have been"
2415,"You're On Your Own, Kid",Midnights,4,"I see the great escape, so long, Daisy May
I picked the petals, he loves me not
Something different bloomed, writing in my room
I play my songs in the parking lot"
2416,"You're On Your Own, Kid",Midnights,5,"I'll run away
From sprinkler splashes to fireplace ashes
I called a taxi to take me there
I search the party of better bodies"
2417,"You're On Your Own, Kid",Midnights,6,"Just to learn that my dreams aren't rare
You're on your own, kid
You always have been
From sprinkler splashes to fireplace ashes"
2418,"You're On Your Own, Kid",Midnights,7,"I gave my blood, sweat, and tears for this
I hosted parties and starved my body
Like I'd be saved by a perfect kiss
The jokes weren't funny, I took the money"
2419,"You're On Your Own, Kid",Midnights,8,"My friends from home don't know what to say
I looked around in a blood-soaked gown
And I saw something they can't take away
'Cause there were pages turned with the bridges burned"
2420,"You're On Your Own, Kid",Midnights,9,"Everything you lose is a step you take
So, make the friendship bracelets, take the moment and taste it
You've got no reason to be afraid
You're on your own, kid"
2421,"You're On Your Own, Kid",Midnights,10,"Yeah, you can face this
You're on your own, kid
You always have been"
2422,Midnight Rain,Midnights,0,"Rain
He wanted it comfortable, I wanted that pain
He wanted a bride, I was making my own name
Chasing that fame, he stayed the same"
2423,Midnight Rain,Midnights,1,"All of me changed like midnight
My town was a wasteland
Full of cages, full of fences
Pageant queens and big pretenders"
2424,Midnight Rain,Midnights,2,"But for some, it was paradise
My boy was a montage
A slow-motion, love potion
Jumping off things in the ocean"
2425,Midnight Rain,Midnights,3,"I broke his heart 'cause he was nice
He was sunshine, I was midnight rain
He wanted it comfortable, I wanted that pain
He wanted a bride, I was making my own name"
2426,Midnight Rain,Midnights,4,"Chasing that fame, he stayed the same
All of me changed like midnight
It came like a postcard
Picture perfect shiny family"
2427,Midnight Rain,Midnights,5,"Holiday peppermint candy
But for him, it's every day
So I peered through a window
A deep portal, time travel"
2428,Midnight Rain,Midnights,6,"All the love we unravel
And the life I gave away
'Cause he was sunshine, I was midnight rain
He wanted it comfortable, I wanted that pain"
2429,Midnight Rain,Midnights,7,"He wanted a bride, I was making my own name
Chasing that fame, he stayed the same
All of me changed like midnight rain
He wanted it comfortable, I wanted that pain"
2430,Midnight Rain,Midnights,8,"He wanted a bride, I was making my own name
Chasing that fame, he stayed the same
All of me changed like midnight
I guess sometimes we all get"
2431,Midnight Rain,Midnights,9,"Just what we wanted, just what we wanted
And he never thinks of me
Except for when I'm on TV
I guess sometimes we all get"
2432,Midnight Rain,Midnights,10,"Some kind of haunted, some kind of haunted
And I never think of him
Except on midnights like this
(Midnights like this, midnights like this)"
2433,Question...?,Midnights,0,"I remember
Good girl, sad boy
Big city, wrong choices
We had one thing goin' on"
